customer_id,name,gender,age,income,occupation,city,account_type,account_tenure,balance,has_loan,has_credit_card,has_investment,last_marketing_response,email,mobile_no
B5-CUST001,Margiolguyen,female,29,47243.9,Photographer,San Diego,salary,2,4162.32,False,True,False,negative,margiolguyen.b5cu@gmail.com,8673406620
B26-001,Liam Martinez,female,24,55796.1,Graphic Designer,San Diego,salary,3,20285.87,False,True,False,none,liammartinez.b260@yahoo.com,9975295536
B12-000,Varictorarez,female,60,121780.1,Retired,Dallas,current,30,253491.99,False,True,True,none,varictorarez.b120@yahoo.com,7158140667
B53-017,Jack Hernandez,female,38,65259.8,Marketing Specialist,Seattle,salary,7,40384.85,False,True,True,positive,jackhernandez.b530@mail.com,7963904641
B22-CUST013,Sophia Brown,female,23,30750.8,Content Writer,Boston,savings,4,9346.35,False,True,False,none,sophiabrown.b22c@yahoo.com,7903655480
B76-007,Rourgy Clark,male,40,53173.1,HR Manager,Denver,savings,11,9270.15,True,True,False,none,rourgyclark.b760@gmail.com,7982878736
B31-001,Ch Lee,male,45,75625.1,Business Consultant,New York,current,9,56231.39,True,True,True,positive,chlee.b310@mail.com,7525906879
B42-0197,Oliver Harris,female,39,64764.3,Graphic Designer,Austin,savings,9,25000.44,False,True,False,positive,oliverharris.b420@outlook.com,8513521014
B83-CUST006,Emmaell,female,29,46411.4,Research Scientist,Miami,salary,3,11744.28,False,True,False,positive,emmaell.b83c@gmail.com,8856140454
B45-008,Emily Martinez,male,47,56000.2,Mechanical Engineer,Philadelphia,savings,12,20495.96,True,True,True,positive,emilymartinez.b450@gmail.com,8932600066
B93-005956,Noah Garcia,male,48,69168.4,Product Manager,Austin,current,12,22000.0,False,True,False,positive,noahgarcia.b930@gmail.com,7699268569
B4-041002,Elijah Smith,male,55,102000.5,Engineer,Dallas,salary,25,27385.55,True,True,False,positive,elijahsmith.b404@outlook.com,9782877723
B84-CUST042,James Lewis,female,28,41000.1,Student,Orlando,current,4,7015.41,False,False,False,negative,jameslewis.b84c@mail.com,7192542334
B6-CUST019,B Tiel Rodriguez,male,56,60774.9,Architect,Fort Worth,salary,1,22000.02,True,True,True,positive,btielrodriguez.b6cu@mail.com,9829802335
B14-0578,Noahexearez,male,41,60066.6,Project Manager,Columbus,savings,11,20228.44,False,True,False,negative,noahexearez.b140@gmail.com,8921123093
B3-03012,Jacob Brown,male,44,63231.9,Mechanical Engineer,Charlotte,current,12,23456.75,False,False,False,none,jacobbrown.b303@mail.com,7377731306
B6-102256,Michael Carter,female,41,60250.5,Consultant,Portland,current,9,12000.18,False,True,False,none,michaelcarter.b610@gmail.com,7998599880
B31-003,Oliver Martinez,male,42,76723.3,Research Scientist,Houston,premium,12,309632.76,True,True,True,positive,olivermartinez.b310@gmail.com,9251053417
B44-011562,El Brown,male,55,95000.0,Lawyer,New York,current,20,40225.96,True,True,False,none,elbrown.b440@outlook.com,9764494827
B73-00499,William Wilson,male,51,68359.9,Professor,Dallas,current,14,50569.48,True,True,True,negative,williamwilson.b730@yahoo.com,7887357078
B35-012,Ethan Anderson,female,36,77511.4,Teacher,Seattle,salary,8,40467.44,False,True,True,negative,ethananderson.b350@mail.com,8308396849
B80-020,James King,female,36,72000.0,Event Planner,Phoenix,current,8,19132.61,True,True,False,none,jamesking.b800@gmail.com,9279181962
B19-01012,Oliver Young,female,37,58281.7,Nurse,Detroit,savings,9,13360.92,False,True,False,positive,oliveryoung.b190@mail.com,7345428661
B17-CUST004,Michael Williams,female,47,72000.4,Lawyer,Houston,current,10,25000.42,True,True,False,negative,michaelwilliams.b17c@mail.com,8867427899
B76-015,Rooanigui,male,45,78000.1,Software Engineer,San Francisco,savings,12,32982.16,True,True,True,negative,rooanigui.b760@mail.com,9643958979
B5-CUST00078,James Hernandez,female,36,84871.8,Content Writer,Portland,salary,6,12000.08,False,False,True,positive,jameshernandez.b5cu@mail.com,7698798351
B36-CUST007,Dloathhander,male,43,98648.1,Lawyer,Portland,salary,14,95454.95,True,True,True,negative,dloathhander.b36c@mail.com,8913763672
B46-CUST009,James Martinez,male,38,54835.6,Sales Executive,Philadelphia,current,5,22000.06,False,True,True,none,jamesmartinez.b46c@yahoo.com,8693433678
B8-018,Vic Miller P Mas,male,41,65551.3,Sales Executive,Chicago,premium,8,123768.08,True,True,True,positive,vicmillerpmas.b801@gmail.com,8495225561
B44-002,M Rodriguez,male,50,91414.0,Financial Analyst,Indianapolis,premium,14,17402.6,True,True,True,positive,mrodriguez.b440@yahoo.com,8844132863
B72-1008,Lily Martin,female,55,72000.2,Doctor,Los Angeles,savings,12,15000.21,True,True,False,negative,lilymartin.b721@mail.com,8119825439
B58-01378,Elir Patel,female,34,54572.5,Architect,San Francisco,salary,5,18000.36,False,True,False,none,elirpatel.b580@mail.com,8137243853
B42-00534,Soiaie Anderson,male,34,61550.5,Accountant,Chicago,salary,9,13099.41,True,True,False,none,soiaieanderson.b420@outlook.com,7161668025
B48-0,Jacob Lopez,male,37,109886.5,Software Developer,San Diego,premium,4,98405.31,True,True,True,positive,jacoblopez.b480@yahoo.com,9566911074
negative0-03012,Kex,female,39,118185.1,Graphic Designer,San Diego,premium,5,121194.45,True,True,True,positive,kex.nega@yahoo.com,9583740036
CUST000008,Sarah Taylor,male,50,90426.8,Professor,Charlotte,savings,20,62527.97,True,True,True,positive,sarahtaylor.b3cu@outlook.com,9845040920
B92-014,Charlotte Johnson,male,37,53383.4,Marketing Manager,San Francisco,current,9,13431.76,False,True,False,none,charlottejohnson.b920@yahoo.com,8764977243
B36-CUST016,Michael Per,male,44,82833.4,Sales Manager,New York,current,5,18073.35,False,True,True,negative,michaelper.b36c@outlook.com,9931196310
B47-CUST007,Oliver Garcia,male,52,82517.9,Business Analyst,Atlanta,premium,20,120467.1,True,True,True,negative,olivergarcia.b47c@gmail.com,7449762984
B98-011,Oliver Anderson,male,28,48000.2,Research Scientist,Chicago,savings,4,2952.13,False,True,False,none,oliveranderson.b980@yahoo.com,9968864060
B86-00,Charlotte Davis,male,55,128924.2,Business Owner,New York,current,12,500000.0,True,True,False,negative,charlottedavis.b860@gmail.com,9524852967
B79-012,Sophia,female,27,44592.9,Photographer,Houston,salary,3,7075.38,False,True,False,none,sophia.b790@yahoo.com,8270554957
B38-CUST007,Ella,female,35,72000.1,Teacher,Los Angeles,savings,5,15000.28,False,True,True,positive,ella.b38c@mail.com,8234926327
B58-005,B Brown,male,58,88000.0,Operations Manager,Phoenix,premium,20,396332.62,True,True,True,positive,bbrown.b580@mail.com,7633574654
B51-CUST020,Jack Williams,male,63,107386.8,Retired,San Diego,savings,28,30046.98,False,False,True,negative,jackwilliams.b51c@mail.com,7949609622
B5-001,Henry Hale,female,26,95000.0,Software Engineer,San Diego,savings,2,15000.24,False,True,False,positive,henryhale.b500@yahoo.com,7411494754
B37-02012,Grace Mes,male,41,60875.4,Professor,Indianapolis,savings,9,13386.19,False,True,False,none,gracemes.b370@mail.com,8540051562
B16-014,Olivia Johnson Brown,male,45,72000.3,Lawyer,New York,savings,10,35333.24,True,True,False,none,oliviajohnsonbrown.b160@gmail.com,8535068850
B22-008,Benjamin Wilson,male,63,131136.8,Retired,Austin,current,16,30378.11,True,True,True,negative,benjaminwilson.b220@mail.com,8863657376
B75-CUST006,L Scott,male,36,67000.2,Architect,Columbus,salary,6,18000.05,False,True,True,none,lscott.b75c@gmail.com,8361614449
B42-CUST013,Isabella Johnson,female,31,85452.9,HR Specialist,Nashville,salary,8,18000.16,False,True,True,none,isabellajohnson.b42c@gmail.com,9952369979
B3-010,C Lee,male,52,95000.0,Senior Manager,Chicago,premium,15,204158.28,True,True,True,positive,clee.b301@mail.com,7147915193
B20-038534,Olivia Miller,other,62,95000.0,Retired Executive,Portland,premium,20,187849.25,False,True,True,positive,oliviamiller.b200@outlook.com,8926802090
B89-003,Isabella Davis,female,41,61041.3,Architect,Seattle,salary,9,7199.31,False,True,True,positive,isabelladavis.b890@yahoo.com,9854600368
B84-CUST0042,Maticel Lopez,female,33,47344.1,Data Analyst,Portland,salary,3,7340.12,False,True,True,none,maticellopez.b84c@gmail.com,8656355936
B28-020303,William Scott,male,50,60479.2,Business Owner,Chicago,premium,5,255452.02,True,True,True,negative,williamscott.b280@yahoo.com,7414407428
B0-CUST012,James Harris,male,52,95000.0,Project Manager,San Francisco,premium,15,307021.17,True,True,True,positive,jamesharris.b0cu@gmail.com,8154017557
B81-CUST017,Henry Taylor,male,41,56000.4,Software Developer,Seattle,salary,9,22000.01,False,True,True,positive,henrytaylor.b81c@outlook.com,8764894138
Amelia1-CUST006,Emily Johnson,male,36,55603.5,Research Scientist,San Diego,savings,10,30666.91,False,True,False,none,emilyjohnson.amel@yahoo.com,9180270230
B95-0234,Olivia Garcia,male,39,70461.0,Software Developer,Seattle,salary,6,22000.01,True,True,False,positive,oliviagarcia.b950@yahoo.com,8263048253
B70-0461,E Martinez,male,34,52392.3,Financial Analyst,Dallas,current,8,13487.07,False,True,False,negative,emartinez.b700@mail.com,9791361648
B83-017,Soi Brown,female,34,52470.4,Content Writer,Philadelphia,savings,8,26217.26,False,True,False,none,soibrown.b830@yahoo.com,9715759284
B3-005,Oliver Brown,male,45,72000.2,Engineer,Houston,savings,10,167574.34,False,False,False,negative,oliverbrown.b300@mail.com,8108444318
B50-CUST020,Grace Nah Martinez,female,43,69319.7,HR Specialist,Miami,salary,10,71694.91,False,True,False,positive,gracenahmartinez.b50c@gmail.com,8531000904
B97-1009,Henry Moore,female,47,77682.2,Data Scientist,Denver,savings,11,27394.98,False,False,True,positive,henrymoore.b971@mail.com,9773483480
B101-004,Mia,female,26,38000.1,Professor,Miami,salary,2,4138.54,False,False,False,none,mia.b101@outlook.com,8274235432
B35-CUST014,Olivia Hernandez,female,32,76621.9,Mechanical Engineer,Boston,salary,5,18000.28,False,True,False,none,oliviahernandez.b35c@mail.com,9504508912
none1-002,Isabella Brown,female,35,57571.1,Software Engineer,San Francisco,savings,8,15816.07,False,True,True,positive,isabellabrown.none@outlook.com,7841166444
B63-012,Jacob Wrig,female,31,48000.0,Journalist,Baltimore,current,4,17439.0,False,True,False,none,jacobwrig.b630@outlook.com,7498539962
B76-01,Victoriaia,female,34,57415.2,HR Manager,Nashville,savings,5,18000.25,False,False,False,none,victoriaia.b760@gmail.com,8244421140
B98-0113,Olivia Patel,female,51,96553.8,Journalist,Detroit,current,18,150338.93,True,True,True,positive,oliviapatel.b980@yahoo.com,8287536145
B21-010,Isabella Carter,female,22,33728.3,Student,Chicago,current,2,3125.19,False,True,False,none,isabellacarter.b210@gmail.com,8213616353
B99-CUST015,Joalhnydl,female,50,68481.6,HR Manager,Austin,premium,15,47474.92,False,True,True,negative,joalhnydl.b99c@mail.com,8507702378
B76-01178,Benjamin Moore,female,27,47289.8,Nurse,Las Vegas,current,14,12000.14,False,True,False,none,benjaminmoore.b760@gmail.com,7489492562
B1017-CUST78934,David Moore,female,38,69769.4,Graphic Designer,Denver,savings,3,8000.14,False,True,False,negative,davidmoore.b101@yahoo.com,9608061976
B6-0130,Milia Walker,female,31,72000.0,Product Manager,San Francisco,savings,5,15000.19,False,True,False,negative,miliawalker.b601@yahoo.com,7139554303
B37-CUST016,A Harris,male,36,67000.5,Consultant,Columbus,current,10,35875.77,True,True,True,positive,aharris.b37c@yahoo.com,8299509653
B23-007,Dan-Ai,female,53,88000.3,Business Analyst,Philadelphia,premium,15,40845.88,True,True,True,positive,danai.b230@mail.com,8473546355
B16-CUST015,James Scott,male,55,95000.0,Project Manager,Charlotte,premium,16,468714.56,False,True,True,positive,jamesscott.b16c@yahoo.com,9159663014
B98-010,Olivia Davis,male,58,88000.2,Bank Manager,Los Angeles,salary,28,250778.19,True,True,True,none,oliviadavis.b980@mail.com,8891502970
B59-CUST013,Mia Martin,male,31,85552.7,Entrepreneur,San Jose,current,6,12000.0,False,True,True,none,miamartin.b59c@mail.com,9431540121
B20-011,Amelia Hernandez,female,32,58942.8,Sales Manager,Seattle,savings,5,21375.97,True,True,False,none,ameliahernandez.b200@outlook.com,8422024238
B29-016772,Sar Martinez,male,38,58575.2,Nurse,Detroit,savings,8,18000.39,False,False,False,none,sarmartinez.b290@mail.com,8727367081
B4-CUST002,James T Brown,female,52,82359.1,Lawyer,Miami,salary,15,30526.15,True,False,True,none,jamestbrown.b4cu@outlook.com,8357337493
B27-017,Ethane Pulen,female,52,121905.4,Senior Executive,Los Angeles,premium,15,255654.86,True,True,True,negative,ethanepulen.b270@gmail.com,9908255676
CUST000011,Henry Brown,male,32,68938.6,Business Analyst,Atlanta,current,14,19586.82,True,True,False,none,henrybrown.b950@yahoo.com,8346837964
B96-013,David Clark,female,42,82757.5,Lawyer,Chicago,current,20,23047.08,False,False,True,positive,davidclark.b960@gmail.com,8688235622
B24-005,Nia Martinez,other,22,39254.1,Business Analyst,Boston,current,2,18000.3,False,True,False,none,niamartinez.b240@outlook.com,9950608179
B23-015,Charlotte Lopez,female,38,52497.7,Consultant,Chicago,salary,5,26590.42,False,True,False,negative,charlottelopez.b230@yahoo.com,9652841504
B27-CUST001,Ella Walker,other,26,47104.8,Student,Portland,salary,3,18000.05,False,True,True,none,ellawalker.b27c@yahoo.com,8297698659
B90-CUST007,Ava Walker,female,34,64563.2,Marketing Director,Las Vegas,current,7,27225.73,False,True,False,none,avawalker.b90c@yahoo.com,7417430331
B40-006,David Wilson,male,63,85151.6,Retired,Miami,current,22,30947.2,False,False,True,none,davidwilson.b400@gmail.com,9447003893
B46-00123,C Davis,male,29,48000.2,Software Engineer,Denver,current,4,13197.52,False,True,False,positive,cdavis.b460@gmail.com,7495625059
B34-CUST013,Sarah Martinez,male,37,77364.6,Data Scientist,Portland,current,6,11462.09,False,True,False,positive,sarahmartinez.b34c@mail.com,7716339472
B26-10013,Henry Clark,male,31,76327.6,Project Manager,Houston,premium,4,25000.43,True,True,False,positive,henryclark.b261@yahoo.com,8182838987
B77-1345,Vhniclah,female,31,82906.6,HR Manager,Portland,savings,5,13143.03,False,True,False,negative,vhniclah.b771@gmail.com,8502919460
B78-CUST013,Liam Wilson,female,41,60500.4,HR Specialist,Miami,salary,2,18000.28,False,False,True,negative,liamwilson.b78c@yahoo.com,7775504522
B58-003,N Moore,male,63,40094.7,Intern,Atlanta,salary,2,4059.21,False,False,False,none,nmoore.b580@outlook.com,9393637045
B32-015,Johnhaniel Smith,male,58,128060.4,Project Manager,Houston,premium,20,250493.83,True,True,True,positive,johnhanielsmith.b320@outlook.com,8963180163
B66-CUST014e,David Lewis,female,34,58857.2,Graphic Designer,Detroit,salary,4,18000.21,False,True,True,positive,davidlewis.b66c@yahoo.com,9487407158
B80-CUST005,John Ez,female,39,48000.2,Teacher,Los Angeles,savings,3,4010.15,False,True,False,none,johnez.b80c@gmail.com,7433077110
B26-00778,Ella Moore,female,26,64585.6,Marketing Manager,Boston,salary,3,18469.13,False,True,True,positive,ellamoore.b260@mail.com,7131486356
B85-CUST004,Ethana M Wilson,female,55,102000.7,HR Specialist,Denver,salary,14,28962.49,True,True,True,negative,ethanamwilson.b85c@outlook.com,7484596887
B465-005F,Michael Moore,female,26,38000.0,Nurse,Washington,current,3,10228.33,False,True,False,positive,michaelmoore.b465@outlook.com,8324810844
B14-020,Charlotte Moore,female,36,65484.7,Data Analyst,Dallas,salary,6,19798.68,False,True,False,positive,charlottemoore.b140@yahoo.com,7965047984
B86-013,Henry N Njhanen,female,26,52240.9,Content Writer,San Francisco,current,3,9040.63,False,True,False,positive,henrynnjhanen.b860@outlook.com,8292796200
B104-CUST004,Grace Gamguy,other,37,68830.0,HR Specialist,Chicago,current,6,15000.44,False,True,True,positive,gracegamguy.b104@yahoo.com,8365696254
B57-0045678,Jamesa Ngareen,female,24,95035.4,Graphic Designer,Austin,savings,2,7254.74,False,True,False,none,jamesangareen.b570@mail.com,8861588497
B25-CUST009,Jacob Hernandez,female,29,38000.1,Architect,Austin,premium,3,2503.28,False,True,True,positive,jacobhernandez.b25c@gmail.com,7360292149
B51-0012,Henry Miller,female,44,72000.3,Business Consultant,New York,current,12,150749.42,False,True,True,negative,henrymiller.b510@outlook.com,9166061707
B55-CUST0013,Isabella Ggyen,female,28,48000.3,Graphic Designer,Columbus,savings,4,7168.48,False,True,False,none,isabellaggyen.b55c@yahoo.com,7298663341
B101-CUST007,Aen,female,29,36372.7,Content Writer,San Diego,salary,2,6830.99,False,True,False,positive,aen.b101@mail.com,7214221006
B20-018,El_Ijah Miller,male,60,85060.1,Retired,Miami,current,15,30687.3,False,False,True,none,elijahmiller.b200@yahoo.com,7923025787
CUST000013,Ava Lewis,female,52,95000.0,Manager,Chicago,premium,15,420422.09,True,True,True,positive,b5 @yahoo.com,7173210577
B92-036478,Mar Martinez,female,31,62000.7,Nurse,Columbus,salary,5,8000.44,False,True,True,none,marmartinez.b920@gmail.com,8988582985
B20-046,Ella Lopez,female,26,101395.2,Research Scientist,Orlando,current,3,8000.33,False,True,False,none,ellalopez.b200@outlook.com,8972136491
B8-CUST7,Olivia Wilson,male,45,67000.1,Project Manager,Denver,current,12,48879.79,True,True,True,positive,oliviawilson.b8cu@mail.com,7556130526
B2-007,Michael Tural,male,60,64776.8,Retired,Miami,premium,20,208082.51,False,True,True,positive,michaeltural.b200@mail.com,9437261703
B97-005,Henry H,male,60,95000.0,Retired,Phoenix,premium,25,400581.25,False,True,True,negative,henryh.b970@yahoo.com,7499369222
B59-018,Charlotte Hernandez,female,36,50313.9,Marketing Specialist,Seattle,current,7,14000.59,False,True,False,none,charlottehernandez.b590@gmail.com,9806514289
B42-0132,Benjamin Davis,male,32,56000.1,Architect,Chicago,current,5,18881.58,True,True,False,none,benjamindavis.b420@outlook.com,8937473318
B45-016d6,James Martin,male,48,72000.3,Sales Manager,Seattle,premium,10,154190.19,True,True,True,positive,jamesmartin.b450@yahoo.com,7608457136
B18-CUST0011,Sofaria,male,26,51873.9,Sales Executive,Las Vegas,salary,2,6029.72,False,True,True,negative,sofaria.b18c@yahoo.com,8627238736
B25-008,Olivia Clark,female,54,76668.9,Lawyer,Charlotte,current,10,40143.22,True,True,True,none,oliviaclark.b250@outlook.com,9704354407
B19-CUST00,Jacob Johnson,male,41,88000.0,Engineer,Philadelphia,current,10,21666.05,True,True,False,positive,jacobjohnson.b19c@yahoo.com,7831081314
B17-1-008,L Lee,male,52,88000.2,Architect,Los Angeles,savings,16,26547.29,True,True,True,positive,llee.b171@outlook.com,7113725993
